repository,commit,parent_commit,author_date,subject,architecture_smell,metric_name,metric_before,metric_after,metric_delta,improved,refactoring_labels,ranked_refactoring_labels,top_refactoring_label,input_text,target_text
camel,09cbd05f75f7afcc40e4fffa74892c7ce80a31e6,bc29034e883303421c2f0c41511ea78dc39d6a9b,2007-03-20T18:01:41+00:00,Moved Expression and Predicates uner builder,Large Component,large_packages,3,3,0,False,Move And Rename Class,Move And Rename Class,Move And Rename Class,Architecture smell: Large Component. Metric large_packages changed from 3 to 3. Commit message: Moved Expression and Predicates uner builder,Move And Rename Class
camel,09cbd05f75f7afcc40e4fffa74892c7ce80a31e6,bc29034e883303421c2f0c41511ea78dc39d6a9b,2007-03-20T18:01:41+00:00,Moved Expression and Predicates uner builder,Excessive Package Coupling,package_edges,62,62,0,False,Move And Rename Class,Move And Rename Class,Move And Rename Class,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 62 to 62. Commit message: Moved Expression and Predicates uner builder,Move And Rename Class
camel,a8a1f3cd00b56d835c22a6a52d30db96d68a30ae,dfffe613f300ef82ac64f9f62dcdec90ecd36da4,2007-03-20T19:31:47+00:00,Made CamelContext an interface and move the implementation to impl.DefaultCamelContext,Cyclic Dependency,cyclic_packages,5,5,0,False,Change Type Declaration Kind|Extract Subclass|Inline Variable|Push Down Attribute|Push Down Method,Change Type Declaration Kind|Extract Subclass|Inline Variable|Push Down Attribute|Push Down Method,Change Type Declaration Kind,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: Made CamelContext an interface and move the implementation to impl.DefaultCamelContext,Change Type Declaration Kind | Extract Subclass | Inline Variable | Push Down Attribute | Push Down Method
camel,a8a1f3cd00b56d835c22a6a52d30db96d68a30ae,dfffe613f300ef82ac64f9f62dcdec90ecd36da4,2007-03-20T19:31:47+00:00,Made CamelContext an interface and move the implementation to impl.DefaultCamelContext,Large Component,large_packages,2,2,0,False,Change Type Declaration Kind|Extract Subclass|Inline Variable|Push Down Attribute|Push Down Method,Change Type Declaration Kind|Extract Subclass|Inline Variable|Push Down Attribute|Push Down Method,Change Type Declaration Kind,Architecture smell: Large Component. Metric large_packages changed from 2 to 2. Commit message: Made CamelContext an interface and move the implementation to impl.DefaultCamelContext,Change Type Declaration Kind | Extract Subclass | Inline Variable | Push Down Attribute | Push Down Method
camel,a8a1f3cd00b56d835c22a6a52d30db96d68a30ae,dfffe613f300ef82ac64f9f62dcdec90ecd36da4,2007-03-20T19:31:47+00:00,Made CamelContext an interface and move the implementation to impl.DefaultCamelContext,Excessive Package Coupling,package_edges,63,65,-2,False,Change Type Declaration Kind|Extract Subclass|Inline Variable|Push Down Attribute|Push Down Method,Change Type Declaration Kind|Extract Subclass|Inline Variable|Push Down Attribute|Push Down Method,Change Type Declaration Kind,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 63 to 65. Commit message: Made CamelContext an interface and move the implementation to impl.DefaultCamelContext,Change Type Declaration Kind | Extract Subclass | Inline Variable | Push Down Attribute | Push Down Method
camel,ac9d5e90c72180917d1d006c2e28d31229ad42ee,a8a1f3cd00b56d835c22a6a52d30db96d68a30ae,2007-03-20T19:52:38+00:00,some minor refactoring,Cyclic Dependency,cyclic_packages,5,5,0,False,Rename Method|Rename Parameter,Rename Method|Rename Parameter,Rename Method,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: some minor refactoring,Rename Method | Rename Parameter
camel,ac9d5e90c72180917d1d006c2e28d31229ad42ee,a8a1f3cd00b56d835c22a6a52d30db96d68a30ae,2007-03-20T19:52:38+00:00,some minor refactoring,Large Component,large_packages,2,2,0,False,Rename Method|Rename Parameter,Rename Method|Rename Parameter,Rename Method,Architecture smell: Large Component. Metric large_packages changed from 2 to 2. Commit message: some minor refactoring,Rename Method | Rename Parameter
camel,ac9d5e90c72180917d1d006c2e28d31229ad42ee,a8a1f3cd00b56d835c22a6a52d30db96d68a30ae,2007-03-20T19:52:38+00:00,some minor refactoring,Excessive Package Coupling,package_edges,65,65,0,False,Rename Method|Rename Parameter,Rename Method|Rename Parameter,Rename Method,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 65 to 65. Commit message: some minor refactoring,Rename Method | Rename Parameter
camel,9c3a4e70bdc12b91709138fc3deddf50860052cb,5b4ba71b0b82e7027f92e1fef4513b41a69c0dfd,2007-03-21T16:29:40+00:00,minor refactor so that the BuilderSupport can easily create endpoints and the deadLetterChannel policy and added some test cases showing how to configure the policy and redelivery policy,Cyclic Dependency,cyclic_packages,5,5,0,False,Add Attribute Modifier|Add Parameter|Change Parameter Type|Change Return Type|Pull Up Method|Rename Method|Rename Parameter|Rename Variable|Replace Attribute With Variable,Add Attribute Modifier|Add Parameter|Change Parameter Type|Change Return Type|Pull Up Method|Rename Method|Rename Parameter|Rename Variable|Replace Attribute With Variable,Add Attribute Modifier,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: minor refactor so that the BuilderSupport can easily create endpoints and the deadLetterChannel policy and added some test cases showing how to configure the policy and redelivery policy,Add Attribute Modifier | Add Parameter | Change Parameter Type | Change Return Type | Pull Up Method | Rename Method | Rename Parameter | Rename Variable | Replace Attribute With Variable
camel,9c3a4e70bdc12b91709138fc3deddf50860052cb,5b4ba71b0b82e7027f92e1fef4513b41a69c0dfd,2007-03-21T16:29:40+00:00,minor refactor so that the BuilderSupport can easily create endpoints and the deadLetterChannel policy and added some test cases showing how to configure the policy and redelivery policy,Large Component,large_packages,2,2,0,False,Add Attribute Modifier|Add Parameter|Change Parameter Type|Change Return Type|Pull Up Method|Rename Method|Rename Parameter|Rename Variable|Replace Attribute With Variable,Add Attribute Modifier|Add Parameter|Change Parameter Type|Change Return Type|Pull Up Method|Rename Method|Rename Parameter|Rename Variable|Replace Attribute With Variable,Add Attribute Modifier,Architecture smell: Large Component. Metric large_packages changed from 2 to 2. Commit message: minor refactor so that the BuilderSupport can easily create endpoints and the deadLetterChannel policy and added some test cases showing how to configure the policy and redelivery policy,Add Attribute Modifier | Add Parameter | Change Parameter Type | Change Return Type | Pull Up Method | Rename Method | Rename Parameter | Rename Variable | Replace Attribute With Variable
camel,9c3a4e70bdc12b91709138fc3deddf50860052cb,5b4ba71b0b82e7027f92e1fef4513b41a69c0dfd,2007-03-21T16:29:40+00:00,minor refactor so that the BuilderSupport can easily create endpoints and the deadLetterChannel policy and added some test cases showing how to configure the policy and redelivery policy,Excessive Package Coupling,package_edges,78,79,-1,False,Add Attribute Modifier|Add Parameter|Change Parameter Type|Change Return Type|Pull Up Method|Rename Method|Rename Parameter|Rename Variable|Replace Attribute With Variable,Add Attribute Modifier|Add Parameter|Change Parameter Type|Change Return Type|Pull Up Method|Rename Method|Rename Parameter|Rename Variable|Replace Attribute With Variable,Add Attribute Modifier,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 78 to 79. Commit message: minor refactor so that the BuilderSupport can easily create endpoints and the deadLetterChannel policy and added some test cases showing how to configure the policy and redelivery policy,Add Attribute Modifier | Add Parameter | Change Parameter Type | Change Return Type | Pull Up Method | Rename Method | Rename Parameter | Rename Variable | Replace Attribute With Variable
camel,3f90f9286e6d5eb4d344334c9690e3790a4fb544,90043f9c89f67524451edf1e44783785179912dd,2007-03-21T17:53:47+00:00,refactored the components into the camel.component package,Cyclic Dependency,cyclic_packages,5,5,0,False,Change Attribute Type|Move Class|Move Source Folder,Move Class|Change Attribute Type|Move Source Folder,Move Class,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: refactored the components into the camel.component package,Move Class | Change Attribute Type | Move Source Folder
camel,3f90f9286e6d5eb4d344334c9690e3790a4fb544,90043f9c89f67524451edf1e44783785179912dd,2007-03-21T17:53:47+00:00,refactored the components into the camel.component package,Large Component,large_packages,2,4,-2,False,Change Attribute Type|Move Class|Move Source Folder,Change Attribute Type|Move Class|Move Source Folder,Change Attribute Type,Architecture smell: Large Component. Metric large_packages changed from 2 to 4. Commit message: refactored the components into the camel.component package,Change Attribute Type | Move Class | Move Source Folder
camel,3f90f9286e6d5eb4d344334c9690e3790a4fb544,90043f9c89f67524451edf1e44783785179912dd,2007-03-21T17:53:47+00:00,refactored the components into the camel.component package,Excessive Package Coupling,package_edges,79,88,-9,False,Change Attribute Type|Move Class|Move Source Folder,Move Class|Change Attribute Type|Move Source Folder,Move Class,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 79 to 88. Commit message: refactored the components into the camel.component package,Move Class | Change Attribute Type | Move Source Folder
camel,3e6804a397a9045eb296006a7089db13639d7f2d,5f875a33b20c3f221e747f332e93d20a82676f76,2007-03-21T20:02:40+00:00,minor refactorings to make it easy to implement a resolver and avoid wrapping any underlying exceptions; also added a very rough initial spike of a MINA module,Cyclic Dependency,cyclic_packages,5,5,0,False,Add Thrown Exception Type|Extract Superclass|Move And Rename Attribute|Pull Up Method|Rename Parameter,Add Thrown Exception Type|Extract Superclass|Move And Rename Attribute|Pull Up Method|Rename Parameter,Add Thrown Exception Type,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: minor refactorings to make it easy to implement a resolver and avoid wrapping any underlying exceptions; also added a very rough initial spike of a MINA module,Add Thrown Exception Type | Extract Superclass | Move And Rename Attribute | Pull Up Method | Rename Parameter
camel,3e6804a397a9045eb296006a7089db13639d7f2d,5f875a33b20c3f221e747f332e93d20a82676f76,2007-03-21T20:02:40+00:00,minor refactorings to make it easy to implement a resolver and avoid wrapping any underlying exceptions; also added a very rough initial spike of a MINA module,Large Component,large_packages,2,3,-1,False,Add Thrown Exception Type|Extract Superclass|Move And Rename Attribute|Pull Up Method|Rename Parameter,Add Thrown Exception Type|Extract Superclass|Move And Rename Attribute|Pull Up Method|Rename Parameter,Add Thrown Exception Type,Architecture smell: Large Component. Metric large_packages changed from 2 to 3. Commit message: minor refactorings to make it easy to implement a resolver and avoid wrapping any underlying exceptions; also added a very rough initial spike of a MINA module,Add Thrown Exception Type | Extract Superclass | Move And Rename Attribute | Pull Up Method | Rename Parameter
camel,3e6804a397a9045eb296006a7089db13639d7f2d,5f875a33b20c3f221e747f332e93d20a82676f76,2007-03-21T20:02:40+00:00,minor refactorings to make it easy to implement a resolver and avoid wrapping any underlying exceptions; also added a very rough initial spike of a MINA module,Excessive Package Coupling,package_edges,79,90,-11,False,Add Thrown Exception Type|Extract Superclass|Move And Rename Attribute|Pull Up Method|Rename Parameter,Add Thrown Exception Type|Extract Superclass|Move And Rename Attribute|Pull Up Method|Rename Parameter,Add Thrown Exception Type,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 79 to 90. Commit message: minor refactorings to make it easy to implement a resolver and avoid wrapping any underlying exceptions; also added a very rough initial spike of a MINA module,Add Thrown Exception Type | Extract Superclass | Move And Rename Attribute | Pull Up Method | Rename Parameter
camel,c58bccbd9df2b643661948f4dc12d3c538e69305,8b0ae5afec7cefc15191e06b91d4cc38907c634f,2007-03-22T09:25:12+00:00,added XPath predicate support; also refactored the Predicate interface so a single expression class can implement predicate and expression,Cyclic Dependency,cyclic_packages,5,5,0,False,Extract Interface|Extract Method|Rename Method,Extract Interface|Extract Method|Rename Method,Extract Interface,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: added XPath predicate support; also refactored the Predicate interface so a single expression class can implement predicate and expression,Extract Interface | Extract Method | Rename Method
camel,c58bccbd9df2b643661948f4dc12d3c538e69305,8b0ae5afec7cefc15191e06b91d4cc38907c634f,2007-03-22T09:25:12+00:00,added XPath predicate support; also refactored the Predicate interface so a single expression class can implement predicate and expression,Large Component,large_packages,2,2,0,False,Extract Interface|Extract Method|Rename Method,Extract Method|Extract Interface|Rename Method,Extract Method,Architecture smell: Large Component. Metric large_packages changed from 2 to 2. Commit message: added XPath predicate support; also refactored the Predicate interface so a single expression class can implement predicate and expression,Extract Method | Extract Interface | Rename Method
camel,c58bccbd9df2b643661948f4dc12d3c538e69305,8b0ae5afec7cefc15191e06b91d4cc38907c634f,2007-03-22T09:25:12+00:00,added XPath predicate support; also refactored the Predicate interface so a single expression class can implement predicate and expression,Excessive Package Coupling,package_edges,106,108,-2,False,Extract Interface|Extract Method|Rename Method,Extract Interface|Extract Method|Rename Method,Extract Interface,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 106 to 108. Commit message: added XPath predicate support; also refactored the Predicate interface so a single expression class can implement predicate and expression,Extract Interface | Extract Method | Rename Method
camel,fbf682983abf08b58b2892d9d01c612bb6ee2f78,c58bccbd9df2b643661948f4dc12d3c538e69305,2007-03-22T09:59:46+00:00,refactored the Exchange/Message API to remove Headers (it was just a pain for end users) and moved that API into Exchange and Message,Cyclic Dependency,cyclic_packages,5,5,0,False,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Extract Superclass|Move Attribute|Move Method|Pull Up Attribute|Pull Up Method|Rename Parameter|Rename Variable,Move Method|Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Extract Superclass|Move Attribute|Pull Up Attribute|Pull Up Method|Rename Parameter|Rename Variable,Move Method,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: refactored the Exchange/Message API to remove Headers (it was just a pain for end users) and moved that API into Exchange and Message,Move Method | Change Attribute Type | Change Parameter Type | Change Return Type | Change Variable Type | Extract Superclass | Move Attribute | Pull Up Attribute | Pull Up Method | Rename Parameter | Rename Variable
camel,fbf682983abf08b58b2892d9d01c612bb6ee2f78,c58bccbd9df2b643661948f4dc12d3c538e69305,2007-03-22T09:59:46+00:00,refactored the Exchange/Message API to remove Headers (it was just a pain for end users) and moved that API into Exchange and Message,Hub-like Dependency,hub_like_packages,2,2,0,False,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Extract Superclass|Move Attribute|Move Method|Pull Up Attribute|Pull Up Method|Rename Parameter|Rename Variable,Move Method|Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Extract Superclass|Move Attribute|Pull Up Attribute|Pull Up Method|Rename Parameter|Rename Variable,Move Method,Architecture smell: Hub-like Dependency. Metric hub_like_packages changed from 2 to 2. Commit message: refactored the Exchange/Message API to remove Headers (it was just a pain for end users) and moved that API into Exchange and Message,Move Method | Change Attribute Type | Change Parameter Type | Change Return Type | Change Variable Type | Extract Superclass | Move Attribute | Pull Up Attribute | Pull Up Method | Rename Parameter | Rename Variable
camel,fbf682983abf08b58b2892d9d01c612bb6ee2f78,c58bccbd9df2b643661948f4dc12d3c538e69305,2007-03-22T09:59:46+00:00,refactored the Exchange/Message API to remove Headers (it was just a pain for end users) and moved that API into Exchange and Message,Large Component,large_packages,2,2,0,False,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Extract Superclass|Move Attribute|Move Method|Pull Up Attribute|Pull Up Method|Rename Parameter|Rename Variable,Move Attribute|Move Method|Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Extract Superclass|Pull Up Attribute|Pull Up Method|Rename Parameter|Rename Variable,Move Attribute,Architecture smell: Large Component. Metric large_packages changed from 2 to 2. Commit message: refactored the Exchange/Message API to remove Headers (it was just a pain for end users) and moved that API into Exchange and Message,Move Attribute | Move Method | Change Attribute Type | Change Parameter Type | Change Return Type | Change Variable Type | Extract Superclass | Pull Up Attribute | Pull Up Method | Rename Parameter | Rename Variable
camel,fbf682983abf08b58b2892d9d01c612bb6ee2f78,c58bccbd9df2b643661948f4dc12d3c538e69305,2007-03-22T09:59:46+00:00,refactored the Exchange/Message API to remove Headers (it was just a pain for end users) and moved that API into Exchange and Message,Excessive Package Coupling,package_edges,108,107,1,True,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Extract Superclass|Move Attribute|Move Method|Pull Up Attribute|Pull Up Method|Rename Parameter|Rename Variable,Move Method|Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Extract Superclass|Move Attribute|Pull Up Attribute|Pull Up Method|Rename Parameter|Rename Variable,Move Method,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 108 to 107. Commit message: refactored the Exchange/Message API to remove Headers (it was just a pain for end users) and moved that API into Exchange and Message,Move Method | Change Attribute Type | Change Parameter Type | Change Return Type | Change Variable Type | Extract Superclass | Move Attribute | Pull Up Attribute | Pull Up Method | Rename Parameter | Rename Variable
camel,0424392709e1a8c0f6674e8621db9874c0e395de,fbf682983abf08b58b2892d9d01c612bb6ee2f78,2007-03-22T10:06:30+00:00,refactored the use of 'headers' on the Exchange to 'properties' as headers are usually protocol dependent (e.g. strings in HTTP) whereas properties can be arbitrary things,Cyclic Dependency,cyclic_packages,5,5,0,False,Rename Method,Rename Method,Rename Method,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: refactored the use of 'headers' on the Exchange to 'properties' as headers are usually protocol dependent (e.g. strings in HTTP) whereas properties can be arbitrary things,Rename Method
camel,0424392709e1a8c0f6674e8621db9874c0e395de,fbf682983abf08b58b2892d9d01c612bb6ee2f78,2007-03-22T10:06:30+00:00,refactored the use of 'headers' on the Exchange to 'properties' as headers are usually protocol dependent (e.g. strings in HTTP) whereas properties can be arbitrary things,Hub-like Dependency,hub_like_packages,2,2,0,False,Rename Method,Rename Method,Rename Method,Architecture smell: Hub-like Dependency. Metric hub_like_packages changed from 2 to 2. Commit message: refactored the use of 'headers' on the Exchange to 'properties' as headers are usually protocol dependent (e.g. strings in HTTP) whereas properties can be arbitrary things,Rename Method
camel,0424392709e1a8c0f6674e8621db9874c0e395de,fbf682983abf08b58b2892d9d01c612bb6ee2f78,2007-03-22T10:06:30+00:00,refactored the use of 'headers' on the Exchange to 'properties' as headers are usually protocol dependent (e.g. strings in HTTP) whereas properties can be arbitrary things,Large Component,large_packages,2,2,0,False,Rename Method,Rename Method,Rename Method,Architecture smell: Large Component. Metric large_packages changed from 2 to 2. Commit message: refactored the use of 'headers' on the Exchange to 'properties' as headers are usually protocol dependent (e.g. strings in HTTP) whereas properties can be arbitrary things,Rename Method
camel,0424392709e1a8c0f6674e8621db9874c0e395de,fbf682983abf08b58b2892d9d01c612bb6ee2f78,2007-03-22T10:06:30+00:00,refactored the use of 'headers' on the Exchange to 'properties' as headers are usually protocol dependent (e.g. strings in HTTP) whereas properties can be arbitrary things,Excessive Package Coupling,package_edges,107,107,0,False,Rename Method,Rename Method,Rename Method,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 107 to 107. Commit message: refactored the use of 'headers' on the Exchange to 'properties' as headers are usually protocol dependent (e.g. strings in HTTP) whereas properties can be arbitrary things,Rename Method
camel,d4b2ebb217926da4981f3b784ac3f996b970c4ed,d4600ca8cb72ab71eec13a9325f6f290cf60a9c8,2007-03-22T10:32:03+00:00,removed the generics on CamelContext,Cyclic Dependency,cyclic_packages,5,5,0,False,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Remove Parameter Modifier,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Remove Parameter Modifier,Change Attribute Type,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: removed the generics on CamelContext,Change Attribute Type | Change Parameter Type | Change Return Type | Change Variable Type | Remove Parameter Modifier
camel,d4b2ebb217926da4981f3b784ac3f996b970c4ed,d4600ca8cb72ab71eec13a9325f6f290cf60a9c8,2007-03-22T10:32:03+00:00,removed the generics on CamelContext,Hub-like Dependency,hub_like_packages,2,2,0,False,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Remove Parameter Modifier,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Remove Parameter Modifier,Change Attribute Type,Architecture smell: Hub-like Dependency. Metric hub_like_packages changed from 2 to 2. Commit message: removed the generics on CamelContext,Change Attribute Type | Change Parameter Type | Change Return Type | Change Variable Type | Remove Parameter Modifier
camel,d4b2ebb217926da4981f3b784ac3f996b970c4ed,d4600ca8cb72ab71eec13a9325f6f290cf60a9c8,2007-03-22T10:32:03+00:00,removed the generics on CamelContext,Large Component,large_packages,2,2,0,False,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Remove Parameter Modifier,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Remove Parameter Modifier,Change Attribute Type,Architecture smell: Large Component. Metric large_packages changed from 2 to 2. Commit message: removed the generics on CamelContext,Change Attribute Type | Change Parameter Type | Change Return Type | Change Variable Type | Remove Parameter Modifier
camel,d4b2ebb217926da4981f3b784ac3f996b970c4ed,d4600ca8cb72ab71eec13a9325f6f290cf60a9c8,2007-03-22T10:32:03+00:00,removed the generics on CamelContext,Excessive Package Coupling,package_edges,107,107,0,False,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Remove Parameter Modifier,Change Attribute Type|Change Parameter Type|Change Return Type|Change Variable Type|Remove Parameter Modifier,Change Attribute Type,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 107 to 107. Commit message: removed the generics on CamelContext,Change Attribute Type | Change Parameter Type | Change Return Type | Change Variable Type | Remove Parameter Modifier
camel,7173ec91ea19aa42215d42b089bdd87e847f9d6e,98e300a1d811692175660ac7530cc0e2a4337a88,2007-03-22T13:27:06+00:00,minor refactor to add similar lazy-create callback for creating headers on inbound messages; so its nice and easy to write efficient Message implementations,Cyclic Dependency,cyclic_packages,5,5,0,False,Add Method Annotation|Change Method Access Modifier|Change Variable Type|Extract Method|Extract Variable|Rename Method,Add Method Annotation|Change Method Access Modifier|Change Variable Type|Extract Method|Extract Variable|Rename Method,Add Method Annotation,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: minor refactor to add similar lazy-create callback for creating headers on inbound messages; so its nice and easy to write efficient Message implementations,Add Method Annotation | Change Method Access Modifier | Change Variable Type | Extract Method | Extract Variable | Rename Method
camel,7173ec91ea19aa42215d42b089bdd87e847f9d6e,98e300a1d811692175660ac7530cc0e2a4337a88,2007-03-22T13:27:06+00:00,minor refactor to add similar lazy-create callback for creating headers on inbound messages; so its nice and easy to write efficient Message implementations,Hub-like Dependency,hub_like_packages,2,2,0,False,Add Method Annotation|Change Method Access Modifier|Change Variable Type|Extract Method|Extract Variable|Rename Method,Extract Method|Add Method Annotation|Change Method Access Modifier|Change Variable Type|Extract Variable|Rename Method,Extract Method,Architecture smell: Hub-like Dependency. Metric hub_like_packages changed from 2 to 2. Commit message: minor refactor to add similar lazy-create callback for creating headers on inbound messages; so its nice and easy to write efficient Message implementations,Extract Method | Add Method Annotation | Change Method Access Modifier | Change Variable Type | Extract Variable | Rename Method
camel,7173ec91ea19aa42215d42b089bdd87e847f9d6e,98e300a1d811692175660ac7530cc0e2a4337a88,2007-03-22T13:27:06+00:00,minor refactor to add similar lazy-create callback for creating headers on inbound messages; so its nice and easy to write efficient Message implementations,Large Component,large_packages,2,2,0,False,Add Method Annotation|Change Method Access Modifier|Change Variable Type|Extract Method|Extract Variable|Rename Method,Extract Method|Add Method Annotation|Change Method Access Modifier|Change Variable Type|Extract Variable|Rename Method,Extract Method,Architecture smell: Large Component. Metric large_packages changed from 2 to 2. Commit message: minor refactor to add similar lazy-create callback for creating headers on inbound messages; so its nice and easy to write efficient Message implementations,Extract Method | Add Method Annotation | Change Method Access Modifier | Change Variable Type | Extract Variable | Rename Method
camel,7173ec91ea19aa42215d42b089bdd87e847f9d6e,98e300a1d811692175660ac7530cc0e2a4337a88,2007-03-22T13:27:06+00:00,minor refactor to add similar lazy-create callback for creating headers on inbound messages; so its nice and easy to write efficient Message implementations,Excessive Package Coupling,package_edges,107,107,0,False,Add Method Annotation|Change Method Access Modifier|Change Variable Type|Extract Method|Extract Variable|Rename Method,Add Method Annotation|Change Method Access Modifier|Change Variable Type|Extract Method|Extract Variable|Rename Method,Add Method Annotation,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 107 to 107. Commit message: minor refactor to add similar lazy-create callback for creating headers on inbound messages; so its nice and easy to write efficient Message implementations,Add Method Annotation | Change Method Access Modifier | Change Variable Type | Extract Method | Extract Variable | Rename Method
camel,6da8eb176f0a3150b80bf3e1a8982a7a62e5c302,27102fc06acfdacef219c79f7b9dd89fe29a08bb,2007-03-22T18:41:24+00:00,Moved most of the cases from o.a.cammel.spring to o.a.camel.spring.builder,Cyclic Dependency,cyclic_packages,5,5,0,False,Move Class,Move Class,Move Class,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: Moved most of the cases from o.a.cammel.spring to o.a.camel.spring.builder,Move Class
camel,6da8eb176f0a3150b80bf3e1a8982a7a62e5c302,27102fc06acfdacef219c79f7b9dd89fe29a08bb,2007-03-22T18:41:24+00:00,Moved most of the cases from o.a.cammel.spring to o.a.camel.spring.builder,Hub-like Dependency,hub_like_packages,2,2,0,False,Move Class,Move Class,Move Class,Architecture smell: Hub-like Dependency. Metric hub_like_packages changed from 2 to 2. Commit message: Moved most of the cases from o.a.cammel.spring to o.a.camel.spring.builder,Move Class
camel,6da8eb176f0a3150b80bf3e1a8982a7a62e5c302,27102fc06acfdacef219c79f7b9dd89fe29a08bb,2007-03-22T18:41:24+00:00,Moved most of the cases from o.a.cammel.spring to o.a.camel.spring.builder,Large Component,large_packages,2,4,-2,False,Move Class,Move Class,Move Class,Architecture smell: Large Component. Metric large_packages changed from 2 to 4. Commit message: Moved most of the cases from o.a.cammel.spring to o.a.camel.spring.builder,Move Class
camel,6da8eb176f0a3150b80bf3e1a8982a7a62e5c302,27102fc06acfdacef219c79f7b9dd89fe29a08bb,2007-03-22T18:41:24+00:00,Moved most of the cases from o.a.cammel.spring to o.a.camel.spring.builder,Excessive Package Coupling,package_edges,133,142,-9,False,Move Class,Move Class,Move Class,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 133 to 142. Commit message: Moved most of the cases from o.a.cammel.spring to o.a.camel.spring.builder,Move Class
camel,35cf84bd3a0784ee34e3d146545f95c74567ccd3,278a2a3dbedfb7d57a77ddedda40027bacd9cc76,2007-03-23T11:36:33+00:00,refactored the test cases to put more useful helper methods in TestSupport,Cyclic Dependency,cyclic_packages,5,5,0,False,Move Method,Move Method,Move Method,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 5 to 5. Commit message: refactored the test cases to put more useful helper methods in TestSupport,Move Method
camel,35cf84bd3a0784ee34e3d146545f95c74567ccd3,278a2a3dbedfb7d57a77ddedda40027bacd9cc76,2007-03-23T11:36:33+00:00,refactored the test cases to put more useful helper methods in TestSupport,Hub-like Dependency,hub_like_packages,2,2,0,False,Move Method,Move Method,Move Method,Architecture smell: Hub-like Dependency. Metric hub_like_packages changed from 2 to 2. Commit message: refactored the test cases to put more useful helper methods in TestSupport,Move Method
camel,35cf84bd3a0784ee34e3d146545f95c74567ccd3,278a2a3dbedfb7d57a77ddedda40027bacd9cc76,2007-03-23T11:36:33+00:00,refactored the test cases to put more useful helper methods in TestSupport,Large Component,large_packages,4,4,0,False,Move Method,Move Method,Move Method,Architecture smell: Large Component. Metric large_packages changed from 4 to 4. Commit message: refactored the test cases to put more useful helper methods in TestSupport,Move Method
camel,35cf84bd3a0784ee34e3d146545f95c74567ccd3,278a2a3dbedfb7d57a77ddedda40027bacd9cc76,2007-03-23T11:36:33+00:00,refactored the test cases to put more useful helper methods in TestSupport,Excessive Package Coupling,package_edges,152,152,0,False,Move Method,Move Method,Move Method,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 152 to 152. Commit message: refactored the test cases to put more useful helper methods in TestSupport,Move Method
